PosteriorBulb,AnteriorBulb,SidesOfTip,Tip,i410_1_postPM3,i410_1_prePM7,i410_1_pm3,i410_1_pm4,i410_1_pm5,i410_1_pm6,i410_1_pm7,i410_1_medial_axis,i410_1_pharynx,unreg_error_postPM3,unreg_error_prePM7,unreg_error_pm3,unreg_error_pm4,unreg_error_pm5,unreg_error_pm6,unreg_error_pm7,unreg_error_medial_axis,unreg_error_pharynx,reg_error_postPM3,reg_error_prePM7,reg_error_pm3,reg_error_pm4,reg_error_pm5,reg_error_pm6,reg_error_pm7,reg_error_medial_axis,reg_error_pharynx,unreg_error_single_mid_postPM3,unreg_error_single_mid_prePM7,unreg_error_single_mid_pm3,unreg_error_single_mid_pm4,unreg_error_single_mid_pm5,unreg_error_single_mid_pm6,unreg_error_single_mid_pm7,unreg_error_single_mid_medial_axis,unreg_error_single_mid_pharynx,reg_error_single_mid_postPM3,reg_error_single_mid_prePM7,reg_error_single_mid_pm3,reg_error_single_mid_pm4,reg_error_single_mid_pm5,reg_error_single_mid_pm6,reg_error_single_mid_pm7,reg_error_single_mid_medial_axis,reg_error_single_mid_pharynx,midline_dist_postPM3,midline_dist_prePM7,midline_dist_pm3,midline_dist_pm4,midline_dist_pm5,midline_dist_pm6,midline_dist_pm7,midline_dist_medial_axis,midline_dist_pharynx
3,1,1,1,3927.69361444378,3627.05107409108,7099.12666985411,8465.05339045091,3997.05877886886,6994.09653655194,10316.7893668694,6267.31799384453,6031.50380517531,44.6819221801483,159.78292947191,90.355908631296,161.681193685133,62.2305917147637,257.4240889861,355.074681347572,134.7276648448,131.028896668034,35.543564311865,72.5492667299713,79.9297998567391,68.4534467992986,33.227599293412,181.821638877759,128.457477326742,73.5455402780382,71.3025995418704,49.3577089251546,98.0626874319411,96.9852592661896,145.880218233429,57.1709443653101,259.676217944217,299.316461038152,126.279550888942,122.844623832551,36.6633617302244,88.0956948930264,90.0310016662097,60.4247170520127,29.2214745656371,177.15224710409,159.59711242249,77.4073257166877,75.895233435144,0.0760707835530186,0.309366276333795,0.126698707547113,0.156479750221435,0.418639037642364,0.274809306344936,0.287760844310378,0.257069050754967,0.25279357004982
0,0,0,0,3816.62657302018,3678.12474748727,7092.4065231761,8564.05538212599,4028.45095093524,6968.50074957919,10390.2284580569,6289.7658654697,6054.70776252941,48.7432073725464,132.75922930296,76.5102655636627,55.7894185526312,55.336411180929,62.3376180654543,180.809180803101,75.4281684999077,72.5374583844285,37.7098936191248,59.282502667901,66.4905093151615,38.0943563274014,49.3367571134783,54.7188822801968,78.6531533930899,54.9069957799645,53.3174343769587,48.5369708008773,114.014745670604,62.1182921609702,48.7847957929308,46.4547744795325,84.2826193209365,115.794233977772,64.0195267909219,61.799965809263,32.3607080487743,62.5131386471901,54.0401420421781,36.6414365796555,38.4174374685627,77.7180964333741,91.6821774650877,50.9834903901679,49.178040446303,0.0242106028233425,0.301117977870898,0.0702516299894575,0.0496590898744476,0.0580376182112309,0.0618462087985208,0.18053225482499,0.0790338907098454,0.0824939356187397
0,0,0,0,3853.86959236412,3726.46659388859,7116.21172280433,8557.77597704005,4027.24474429084,6965.97353374108,10386.9686985741,6302.5951408826,6066.61600170655,40.9608966388525,56.023073691138,82.8258345593707,47.2512456381245,42.9902388225258,67.5568910513583,132.434303105938,66.1779716875612,63.9287406822463,26.2471053973835,28.5885062621546,57.2341263396916,42.0894139903112,34.9541946564327,60.2267323585271,124.02456016062,49.7169433321218,48.0962943717632,47.2112857274462,38.6233044358994,88.5718281474153,51.4552950279403,52.307232137467,59.5823528786215,109.497198291364,67.5846899464746,65.1358558878604,18.2447471311228,24.918696005633,60.2670392474888,44.4096808783134,45.4625999972027,62.3044371332473,94.1732905994635,51.1487063915138,49.0358797791879,0.0853811086317827,0.228685652270317,0.109094943504633,0.0885179180162366,0.108386529890894,0.110356568927138,0.141768405396361,0.112130945928963,0.114642361105025
0,0,1,0,3920.88289784647,3849.79742220838,7125.03516317424,8538.03941147654,4064.91336306524,6878.37896288175,10561.4464137763,6335.73900282145,6100.4398917456,52.3016704489542,44.8260120177538,93.4375723761277,86.1134904464331,41.3388029216357,94.0856153260281,195.711020717821,77.9088343391389,75.2340324944466,35.293821744938,27.2576346092982,84.7953432544545,53.6456842946486,33.1462227160838,41.7813824170402,175.460783152079,60.7289825189708,59.284113793567,49.0691043650789,42.4308587408953,86.3966183943861,92.9195824123453,48.4146896913651,81.8347782013483,176.13401567487,75.7063480174006,74.148326441187,40.4630449995766,27.9963965606086,69.4666798250411,64.5850066009283,47.3482005295773,31.9196644305807,137.575691335525,57.2152158926674,56.5221013064231,0.0617962928555194,0.0602227727584943,0.0987959981425013,0.166188399528267,0.102694672827722,0.0677167253229145,0.0718685047402514,0.0997806760339357,0.0980611431221896
2,2,0,2,3884.72477662121,3711.78389933363,7048.67085016977,8512.6457360743,4064.55464026465,6955.95572327449,10380.0458529117,6288.83047644964,6054.6224129932,37.9885779855938,97.1093035201838,62.0912421045374,115.590636015174,63.9555948334699,74.308525221444,69.0577095449704,71.3548346476442,70.3595693583918,24.2396749749869,60.0331682084647,38.6004288326056,67.5675675970224,53.2318934609828,27.5726146700923,36.1566165941182,45.0373490656207,44.8963522201858,52.353191487847,58.501512441909,62.9840973728432,126.580597500997,61.6408800518855,85.6316534316887,72.3451341864823,72.6780608250451,71.4945094704556,28.9202114390472,46.5811705297813,36.2087428527882,66.7863170900641,51.2971099558456,32.4038944799344,31.7977741345504,43.7400835107142,43.6834798645833,0.196058431550739,0.268778862268972,0.103422419003019,0.108895151378446,0.135919218749991,0.155940533263557,0.198172813816133,0.14004783847318,0.146442591052713
1,0,1,0,3866.37144131105,3707.8378397673,7041.61506833541,8589.37242003168,4061.7744818652,7005.14143162407,10361.5362639926,6298.23376699109,6061.7073324516,60.5470599692891,42.4426696379155,72.5418940108036,95.7980439962986,56.5237384988015,52.6313141666139,60.4437409851772,65.5921119158426,63.1851026618579,30.9167184843659,25.2879928801219,48.4912717770775,87.4275862842405,43.7354811215894,33.464871587851,14.6479082426317,46.2005206594935,44.7074757603988,27.4482390735024,143.296258326239,67.3919623548712,93.1974148080362,54.3164734297585,76.4301036745932,161.093322570348,75.6227352456694,74.3265965356074,24.5793113757077,52.9944759280259,48.8098677361776,86.8976760309751,41.9044906552207,46.9694903848965,29.749965161132,48.3149401523406,48.0611468669702,0.27644328268156,0.144889911578796,0.524696054372774,0.154050814489347,0.0981339396251771,0.0806852921886418,0.0966474888545817,0.236539379512861,0.239093791131254
0,0,1,0,3821.29828081747,3751.03753174918,7056.2367652219,8614.86827835959,4052.45970739274,6908.29701227446,10394.5754268042,6291.69268168639,6056.3289264773,77.1254384293711,35.3911533742737,50.3855164680151,86.4100605337431,47.6269437153249,89.1546622697165,61.5239288117573,61.2517937890617,60.1171015202155,36.3042955492458,18.4592855614934,36.1796836976012,51.2303581336906,39.2653082238382,67.997120755249,52.7406077207285,41.7585233205982,40.9658463986725,64.2942732441118,22.5311357971285,50.1253269490479,94.3609319955247,55.478589209711,89.0721511618875,67.1395192506118,63.9367657982729,62.0017185121524,33.424109853733,16.9053685840592,43.882557606034,59.8976908403788,44.3594091631463,73.320034904619,61.5714845919197,47.3428311328614,45.8096834619114,0.107712546336178,0.0526424927430424,0.180537184124938,0.054409249520659,0.0441633620318303,0.0149671846009323,0.0410748224000047,0.0823185348675878,0.0834688142524204
2,1,2,2,3801.79651586396,3848.42441779966,7038.827049711,8631.48770331057,4078.62924580086,6903.39491512714,10421.3654816975,6305.97527955129,6069.70225511816,57.0325861431085,53.4856518814285,74.7530857551426,73.9703328167113,72.1891217439876,51.732690963726,87.8392833072407,71.4111653424362,69.9926232403503,20.9226678743849,23.7669822377445,48.665234564704,30.2586557157294,59.151355761449,15.949383464589,48.4317841364743,42.3067418502041,41.6465748077034,49.6358463746335,52.1558762982095,71.5182115668481,66.3964608096486,71.9333446879715,49.0381244339763,88.1365667913425,70.095409485492,68.0203937965209,15.7043964239281,20.9351714137857,38.274859205851,28.9770897003065,57.8801038302875,16.9304164713675,47.5490569000164,38.3670282247721,37.5914409019107,0.201915648129532,0.126458901516354,0.0982384247191035,0.0843434396766966,0.10239814630365,0.109927580645856,0.112381099749723,0.106642785844514,0.113082119245847
0,0,0,0,3932.47669457938,3804.40602463503,7034.09067369635,8568.1587020041,4045.67780312271,6922.02533758887,10483.0936293181,6305.57296471779,6071.16883422397,32.7577943403615,34.2271007240796,95.8498538380821,78.9419613412862,38.0725720219153,57.7866045063081,47.3516819611975,63.3516833436048,61.4746071567754,57.8316966235654,50.7415655908441,57.6996487046792,97.341589658064,22.0747426864087,51.3541901620438,39.6532062248157,53.7891290980755,53.0241269120565,30.6944046795404,35.8108148421497,92.0787971199719,68.1693166854686,37.6227414591766,58.1874747512715,35.0790969537692,60.3606193770801,58.1562474097583,48.2145451603984,43.4954381034103,61.2434797429215,75.7158377915435,21.3418935943493,47.1413754175878,28.8433108043313,48.460706408555,47.5898750353168,0.0621696370388861,0.0299793560846018,0.111472434140354,0.0423797983694018,0.024814033433837,0.0116262391983612,0.0170016191603072,0.0514954706287638,0.0514273998938598
0,0,0,0,3836.97123469238,3717.54291490171,7024.06143197122,8493.35528717434,4077.88326536706,6933.35836554812,10420.4636419986,6282.39697824295,6047.89332513855,89.0675338814275,39.0179858844125,90.0317051720697,70.5774572813137,47.733353622671,89.0820912386841,130.731036913598,76.1132755700934,73.5069663580129,43.9304228234828,65.5197968824157,56.0031928457909,60.2595950166037,34.7299479120782,66.9721043155221,123.282238874485,56.0077156535614,54.4432546336087,41.3790647124337,33.486408184175,84.5679899723912,99.411601101035,47.6515715573394,66.6276058421441,116.722862214662,70.5635264845656,67.8707530585565,27.5276343990898,61.9109188813721,60.0441179850707,88.1104439761518,32.7357186182797,44.2085590648079,111.03936852932,55.6196458647129,53.4537946973068,0.336839808681953,0.00703991896166917,0.166846315912988,0.142489686847237,0.07743501545424,0.07284963921642,0.0311792211543718,0.120454435192913,0.127918696540695
0,0,0,0,3881.68548341435,3746.56192951244,7017.78920740428,8475.01534144706,4073.56612849913,7020.28698820226,10445.7700344775,6291.9693119024,6058.43558752852,58.7334781347852,47.5632101179912,58.1044582956454,117.684216906836,53.6285461924617,84.3576730230724,93.6647132626118,70.0425964386596,67.1211974391197,40.4747012473036,21.3920821011469,36.7591423908485,107.702888339213,29.1062038164163,39.8527664090083,45.510861003945,45.6548322937544,44.7241678684418,32.374625373437,53.4909522598618,45.5552446634087,76.7314096407616,51.7327234606146,88.2944034475071,101.480403447606,60.5264766292657,58.0173973322693,23.8599975338039,21.5587407405597,31.1005893314255,71.3817631970321,30.748724340453,39.1959400828446,44.0322816699633,39.2058560523745,37.7512247346206,0.311278473883489,0.00196981091482316,0.261598195366211,0.092755916443073,0.0575183095152087,0.010263021245234,0.00591586199899253,0.125189421435212,0.126914926215596
0,0,1,1,3820.70485205446,3906.66082783284,7070.16132711784,8475.30617979707,4073.10110493265,6971.04550782768,10470.8600560169,6306.71469533791,6072.197450676,60.2827785724974,117.717200170017,79.8381892117301,49.07664033294,70.0815740792052,42.2068167195557,96.8755778534583,75.2115672461969,72.4324304128332,26.4967487206395,70.1618409423824,53.5075443349071,20.5001591152811,58.4618167973272,36.8382598186579,111.834879531855,53.0771823828373,51.6286165808015,50.0511693954947,107.054977053445,77.7543898946766,43.3316839327441,64.8057347247366,37.5748926306105,71.4153307189728,68.4776320430196,66.1474784502437,32.2615298498096,66.6160354495678,57.176774748656,20.848765175747,53.5534961199749,29.0899229886925,90.5413743253979,50.6049139705285,49.3673039518426,0.168504322945481,0.068414557878409,0.385130556884471,0.0926380583987153,0.0934733322777903,0.0752299354768427,0.0721223463335563,0.168037923387961,0.165415543455394
1,1,0,1,3903.78734258405,3814.13760446199,7087.10010711563,8601.22772504489,4058.90900861076,6942.17357409015,10460.80203191,6323.82816625638,6090.46421904213,109.266800204042,55.368338383143,66.8128919822185,101.753184708024,64.013079116842,50.1355783331927,64.6235907707061,72.6958736129824,72.8133933812498,77.2800067013037,16.6797193880133,52.2955793223083,112.639234932536,45.0761573895815,38.9536819423562,26.8323919233848,54.723988851454,53.6497747469685,122.553380919331,90.1251511416077,69.2638405513417,81.939933170644,51.5093541512528,63.4562917273415,137.910677229616,79.2100629015909,78.6435739570219,80.8311282746996,15.4961358896562,54.9896840792935,97.0167167457328,30.8490919039722,42.7979235949676,39.6510499200834,51.2331527160857,50.1917232163636,0.190171863681224,0.237374615955788,0.0952629289524373,0.0677286894207932,0.0905173888618602,0.0728539759720967,0.157943569316296,0.105724388477258,0.111881691417227
3,3,1,3,3866.17333790391,3769.30277584165,7063.85751624664,8499.76398446392,4054.16580547063,6932.83525640504,10296.1866270561,6278.39658535092,6045.40903898896,78.5453526585605,145.499812861939,188.750775002413,284.274818942811,176.931424583001,161.582975762804,707.917608478254,239.54493234699,230.293574440592,75.2448483209687,176.055638635427,156.901260474278,137.420312816599,111.120682484912,148.282630815067,435.894266623944,155.812566214649,150.946241369979,76.0777817544654,177.34847187167,186.754059622909,314.051945344274,179.061630512438,225.083841139608,858.483399399896,264.873896556301,253.840621239679,71.3009881855066,157.840501619494,162.811055478355,191.828664117404,112.220050827053,140.465917167749,569.436260028435,171.897172933626,166.110320813922,0.317575243307418,0.970051141555502,0.198236231943262,0.303073507909056,0.267168771630676,0.65167991972268,0.807549526667921,0.372488332448113,0.382055169760472
3,0,0,0,3950.29963285052,3843.24983633181,6991.43506000572,8539.16162680082,4077.42623280309,6822.18919140627,10613.5160829719,6302.56340684759,6068.76086585695,41.3953324445749,166.380039360321,86.352965615419,96.8446838893399,69.5131384659911,138.786575588928,218.780214928465,100.945433231814,98.6035705115052,27.9387716173644,45.4513991225571,73.6740120684086,58.1776785355316,75.569932756525,109.72695481025,92.9056500574786,69.1756008109516,68.1494003005333,20.3110999727189,155.42408799968,86.1143656001369,115.233398050437,65.5480088302752,127.374571097782,214.958932854594,97.3026371999711,94.8565265805196,11.8908162405534,43.783674094732,73.7578611325078,77.8313252831615,60.4942021911431,98.9970093237337,77.6169072631072,63.3510102393665,62.2127661431747,0.171963951394448,0.106424711102088,0.157825455361626,0.137342470530089,0.133128757873354,0.0675884709006623,0.0848185276234497,0.13099728031818,0.132552858585355
1,1,0,1,3952.33144340442,3757.27329899375,7028.75360812488,8582.8137981902,4066.39109257495,6977.67193248912,10497.3966361025,6314.46042774203,6078.37706697118,83.969191044533,50.6526558353201,58.6608928311618,88.1831822862623,56.9583860290226,83.6528475630342,70.44013681111,69.706426035471,68.0050827051365,63.6471365082022,14.1158059713149,41.640642547375,42.2188488096745,48.8918554304402,47.9356088458575,41.2326104918772,45.0951064371748,44.1621600809254,74.9404170152989,57.3384516931454,58.4003487549773,83.9323330833126,57.5349314266853,81.4277809176319,61.2885124439121,66.6121999135303,66.1288606112885,30.9857536179235,16.3274452487215,41.8804352724534,42.8759102145872,49.3199409124239,48.152154989478,43.665710301292,42.1954708966867,41.1707463012045,0.396448670555541,0.0965318955350204,0.271793408711454,0.219981302151387,0.167982184332585,0.122321471374879,0.104388375994047,0.206442919438446,0.211340107763214
2,2,3,3,3863.2716937755,3737.38173492411,7024.21293522609,8574.78938639116,4052.08206768889,6985.65176231518,10469.5719294606,6296.5928532276,6060.34162096589,63.1117822377903,27.3409180643516,59.2242626924012,148.804514272878,74.5231803772419,57.2030912569426,67.4178694935118,77.0049089144111,74.1422268613437,27.4155163478977,42.4821015068315,48.3625489322793,138.996250069082,58.8022450526203,47.5412224545008,32.7903029110268,60.6630854604702,58.8206127382044,41.9442579732065,61.8491119216055,46.9110993021716,84.1289094698005,70.803772241388,54.5104729545097,55.5839269703106,62.362628894165,60.6630008468961,19.1779243268089,33.6285323191481,22.1602030812364,69.4024832935443,63.7439362076745,31.5437466060615,25.1960361510233,42.1522535536523,41.2979524758965,0.474256591656231,0.0923734392155384,0.412149725469083,0.358534529252017,0.16569774753836,0.061753400462402,0.0744876852282894,0.260277120222008,0.26406194048072
0,0,0,0,3825.52282895942,3792.39000847066,7052.7574771139,8726.26544870084,4061.80653582345,6930.97889271574,10540.0595937298,6327.5769171476,6089.90718562371,41.4444680791527,29.6356638367698,91.0787252289044,163.726868018069,62.3027681957908,67.1433505711689,227.937213710568,93.7948565815641,90.6214386267362,69.9633888672709,48.6565784966122,110.920147899732,175.655831446084,64.3053925132732,56.4630483617999,222.63193951221,106.646819479324,102.290092611961,55.9054143887932,30.0510223697046,96.8911443598979,164.831095065801,54.3171983232624,57.5743169651976,197.71760287291,91.4755206214566,88.1163897349732,75.0670929169285,49.0519251705105,116.439617047776,180.312649968409,51.3259745530939,56.4726621482146,214.298869799897,105.596176629756,101.198331417206,0.0966160857757966,0.0651166254863886,0.172286003659748,0.0394886428285813,0.0596048589859171,0.0123853104255563,0.0380761466461313,0.0835426808445274,0.0823969163470636
2,0,3,3,3872.49419694134,3838.9484198748,6978.26428267036,8607.30185060061,4096.43859020244,6967.22563685562,10459.793752604,6303.89597335841,6070.75957355782,90.8453561389797,22.427647123035,111.238985136817,116.468937425295,48.4684586810914,85.7651771817731,134.359779728014,84.9727782523432,83.3767971471105,71.5690518109356,43.678309351995,62.5060935264459,107.656773242994,50.9678054604445,76.4322298987744,104.51329762863,71.12251632695,69.6611933889204,48.7264415999215,25.6272434315944,94.3737459778348,88.2197428911084,32.1771835924417,57.3383598192942,54.600759530329,62.3292833297064,59.7089462099853,35.232570764724,20.6910539956958,63.0472572823383,69.7893380939195,32.1528323711251,37.1519164833129,35.8845659267144,46.8014255859241,44.9305686782267,0.222133120631158,0.224616424132251,0.484741197234364,0.179883105059354,0.0913736940644809,0.0825619967668109,0.111908756476878,0.226985628371907,0.225601458486165
0,0,1,1,3814.8245365469,3900.98293266792,7090.11855863607,8535.76188989563,4067.77187357837,6949.42934654856,10547.5311588456,6322.56889408491,6088.38883247023,75.8489666148854,68.3812509065064,98.3097498942957,68.8835866735358,52.9090439632656,66.8855470702881,117.495165378472,75.9891943128512,73.6102783581094,46.6087421514369,40.891188243161,89.4788215878061,66.1760122927013,52.5963360557545,59.4868694094087,116.562198982757,67.7494571635088,65.6846468475689,40.4851270131024,72.0796518520271,85.8521170125152,48.8063501273937,54.5124546436397,54.9437562590768,110.704875614206,65.41302399716,63.5737519274266,34.0961982813977,31.7139200730615,75.2236013263913,21.1231998419969,55.8717309197686,38.1568250428693,97.8205673861785,53.9111980130292,52.3390858427278,0.346701638468735,0.0882333697975184,0.160518921679079,0.160135963726053,0.0972466531594874,0.0763064427332474,0.0677478213265996,0.135782640599178,0.143363012041718
3,3,3,3,3866.28835779354,3797.56507167059,7113.60764711681,8520.9571125435,4096.98523157219,7005.56598132646,10483.5782122217,6334.03258717422,6097.81282279671,102.832994642438,119.388469039719,106.995314923212,90.339015797404,53.2327140441045,98.9880567328183,307.498871490743,110.415264763156,106.941077579623,33.8725805657198,39.1276258937505,54.8275268905474,96.1885781705092,36.6437070399632,12.4507720174754,12.8033147364413,44.4570383884645,43.8323618094437,89.106468383797,133.434507648277,103.796203210903,131.544727095652,59.4955865299288,98.9985441515046,309.730580979603,117.327852505947,113.382752132975,25.5760823798912,32.6325206216076,69.5516224689148,90.7442831440333,48.9261375955147,8.4821570361506,10.2104692814659,48.4014594998869,47.8659143230702,0.402591594943003,0.35868647354237,0.470640576386802,0.468836971132325,0.227398217774901,0.260520265126151,0.30637142723338,0.352402183299726,0.360266606926069
2,1,0,2,3962.40799375747,3684.20551847132,7089.66012175814,8728.62529765434,4029.08008669685,6956.01598909376,10441.2743696733,6324.32759877885,6088.32248671998,84.7513677156083,60.783116004269,62.6147674772533,229.865274942888,59.3630759403062,101.494989509851,81.1336203587112,90.5050315206095,89.1818913741065,69.8946356844936,68.2706455594275,50.084125016512,228.697864637427,41.9958410330533,61.6477198314966,111.949017339252,81.2791672777083,80.296693621759,60.0360297500666,65.1841171183081,59.6267801235377,124.241260103462,57.7169246455253,105.860863485947,85.6676586852908,74.0953300790041,72.3989706161535,43.5706201662262,56.48562433706,42.3492184368913,113.945579795318,42.3844635718528,59.7441495192852,101.626528190865,60.0088907011361,58.7654777361843,0.165727745609036,0.187318593597347,0.125854019703786,0.234802126341756,0.185224945566773,0.160850397310976,0.166107181507023,0.171706334663916,0.171659506068789
3,3,3,3,3869.40518497657,3656.93247188518,7031.11219734185,8512.4410494774,4035.45827415153,7001.48909547747,10446.2200451161,6277.19962840024,6039.70378230538,33.9829212545281,119.502999104928,109.497868403879,146.173137585369,56.575845545952,70.8338155707635,143.501370486629,92.9205595040249,90.9243838045078,60.2824170181106,76.4427266093189,93.8775690971191,114.256488567567,36.8900238968714,27.7951274859986,29.3918086153334,66.729149892481,66.8008168826738,33.5495507362232,125.384654140154,111.561270457936,139.309128350433,58.5508821223747,81.5882236308695,146.150627374777,95.5888207229767,93.2467824946142,59.3900592346933,79.6121915897017,97.8651342395088,104.784479644336,33.8415260652594,35.7301869328254,42.7553979061303,67.7874624365278,67.5906140391782,0.242382611087968,0.274002274937148,0.245557981430639,0.252239045781208,0.243295509643664,0.24754956135008,0.254018730110556,0.248011562168152,0.248117929880022
1,3,3,3,3822.17512533999,3763.74305766384,6978.42858933341,8459.66818161764,4046.76715824534,6889.32278042149,10372.2123351657,6250.31443941536,6017.27401395489,68.9655267923042,107.978743736626,134.672027004841,89.6396650417911,70.6724723282353,83.9007826497735,95.2164980438603,96.0261350066334,93.1682678239168,8.25743310667849,34.997028029278,74.6329294791234,44.9109817582865,47.1887577757376,65.0454847224108,67.479580957292,53.1467385650458,50.9528757417054,51.1642940220625,103.539063675271,126.352005945822,153.120666995678,65.9292863649807,108.18755776327,117.407063335435,102.662672328695,99.7247110278512,46.1824536643454,77.7167348334695,106.916077365529,145.948154350032,55.41822967462,77.2337935223454,155.419877876855,93.8070963901059,90.5283692702155,0.313220541896383,0.333989894091595,0.199324496559444,0.322780319047031,0.155051838033328,0.0988936749719756,0.202420317833857,0.207802404664695,0.21883826505757
3,3,3,3,3844.07495156023,3701.4581842528,7167.62728232833,8586.940295416,4078.71575100606,6959.50112451576,10492.1788021434,6334.05350857664,6097.17012565658,75.8421533726656,77.1834330938853,107.275283570805,105.858797875111,98.9535576528683,68.2402232597261,241.412820054661,110.208636644725,106.889205919839,70.2315405297801,43.3747822796388,91.7171299657318,56.6978281046162,69.4191579685739,21.1662083019659,65.2258158877788,68.1579707114189,67.5941866823119,319.626932283094,72.4156793366433,95.1834145985175,257.681954612986,144.907940452549,88.0301529127661,197.58054326209,157.782407325876,155.188255384751,47.3776462373244,50.0098196106239,108.109366823126,248.263078647245,125.307229130098,40.7444772518427,43.9527204021102,112.577387584387,108.469722729379,1.255222083811,0.571375952710941,0.93395473735231,0.993478167890037,0.617504586261463,0.398028127293488,0.435803310373451,0.762747696543541,0.780391138252008
2,2,3,3,3820.14926489849,3643.31208956934,7180.03186403848,8460.60627369944,3994.86335015757,6986.09026138448,10372.0023849336,6290.56854091206,6052.93834492477,62.7273863989337,64.4879610056654,102.822486364281,80.9908177367527,59.2334294202953,57.9613706766655,131.570769111728,82.128029708031,78.972682100809,25.0595875843724,20.4807521068482,87.3851439970423,71.8842057378797,45.9694389558176,51.9277104339762,91.3741327914862,62.854066868313,60.5908114531899,130.071671615812,68.7574497482567,111.881922187164,144.200981466708,56.2976509364215,66.5450486247927,129.662650432947,99.2350031485624,95.6938316614187,52.2178265874815,15.7526618270962,99.1432257421484,135.674685680645,53.8268089514609,52.4177588124813,80.1341994297076,77.6164395693612,74.956255132368,0.385108139893103,0.123100111466147,0.318052898457574,0.343853510504516,0.309323847218438,0.158549087026703,0.137188804664954,0.284694275898753,0.286008282358912
3,3,3,3,3827.66401797166,3643.63054700322,7238.53799492645,8673.43109062852,4020.35488780451,7074.65193029657,10383.7058162496,6343.81856392276,6105.57733829065,51.2576883131219,99.0712343651695,103.083855335531,200.11894908131,46.1097258832308,114.541558243085,125.884318271384,100.57806933166,96.252217623386,46.9302086925413,22.7719220170951,113.510373162824,214.150123374073,37.5516637022853,170.897867963682,60.2556394250112,96.4627106564969,93.1847926071638,60.3952153268211,92.5604076309332,113.864342639308,220.612345687412,53.4458551945397,123.175224537254,120.626993038463,108.600973129914,103.941096052088,46.0792111079351,28.6591045298451,136.716161776873,235.510774465882,39.1384371577777,179.333328215293,53.8312989909489,107.383311099135,103.224118510659,0.290188264401267,0.183546047490597,0.487760759394228,0.269564152350114,0.23767405147978,0.193350962541421,0.190089614478695,0.302081522339445,0.299193290479784
2,3,3,3,3834.20607911377,3684.07954470366,7163.81747350784,8444.57516115676,4017.41196102421,6974.85336164544,10445.2109833863,6301.53852543764,6063.51929008138,67.9006550530767,51.7834529246585,123.775051356721,257.294509283096,75.9692281363208,90.0865134737637,138.350994535386,116.196182524942,112.515598061123,33.7699608001294,26.0930864693138,85.3405500825638,254.965553659809,59.4304524655683,47.7569836087575,31.9017659341239,84.8340858625666,81.9458591710365,126.765553031778,66.4938687129556,152.272223771395,104.550428134103,100.897288817591,101.90054272699,164.289723913247,123.324665491621,121.245543069973,40.4662571708996,37.7691008050409,137.277507963803,74.3408603404051,92.7690600645523,38.5640795863896,52.0560949783615,88.2865594370022,85.2057225693419,0.383513315615063,0.203043161664527,0.512695150164989,0.822579036811434,0.325778464717067,0.223146858240029,0.19799883517297,0.426619272224088,0.422668020411083
3,1,3,2,3999.04248236952,3648.96625926727,7084.80956742548,8605.31592045592,4023.28582525688,6998.64409989871,10187.5278556139,6288.98813901847,6053.12350583119,345.246653574283,194.579049247727,335.252730006997,224.656099483332,124.123812669334,295.330344906395,277.629931286944,252.608656133985,244.798022161972,189.703999336484,129.536526971748,249.068198041765,115.906360584786,86.6146510702538,180.053664563944,287.130861147664,166.440156880498,163.777684421523,211.992636688655,200.607174323269,309.169920636836,209.67925873861,118.429879351057,258.15334432804,380.846360615295,235.107689996675,227.165987495575,160.752603697164,153.135001113019,264.106762604462,85.2559395175905,74.3000611044662,175.660223574119,400.134530701374,169.482166935142,166.864601724789,0.705682843400171,0.575242304667398,0.384681538012667,0.548987024930574,0.365814907192727,0.512352825507311,0.569369732465247,0.464007535787117,0.473026055441824
3,3,0,3,3683.50050431538,3766.49883051631,7105.30182799473,8617.3923194972,4046.73724404118,6883.26159819196,10585.4946740242,6303.06891904777,6064.01259248875,108.878587010125,100.749514370693,54.7741650009985,139.511758164159,94.3771743616058,188.36004177158,316.617633799445,123.634348996972,121.405674394428,32.453580807421,70.108792960028,44.5000607018035,125.672723038968,63.2769718322043,118.447409403906,108.012445377644,72.4647090709002,70.5215927251443,60.2932549646929,76.6369245155152,53.7170380345013,136.485085740696,69.3287006154126,200.223085414269,193.896705613886,100.996031364041,98.852054802928,16.3247450308905,38.7702790345718,30.2291130441379,113.990346197999,41.463980971955,145.009806761778,54.3918365535872,56.6042621817035,54.8832878370489,0.327101672867648,0.657409278785249,0.244961660017186,0.291534716570306,0.452157489711188,0.488221860802578,0.564641215021784,0.385340102214804,0.391002088563332
