PosteriorBulb,AnteriorBulb,SidesOfTip,Tip,i410_1_prePM7,i410_1_pm7,i410_1_pm6,i410_1_pm5,i410_1_pm4,i410_1_pm3,i410_1_postPM3,i410_1_medialAxis,i410_1_pharynx,unreg_error_prePM7,unreg_error_pm7,unreg_error_pm6,unreg_error_pm5,unreg_error_pm4,unreg_error_pm3,unreg_error_postPM3,unreg_error_medialAxis,unreg_error_pharynx,reg_error_prePM7,reg_error_pm7,reg_error_pm6,reg_error_pm5,reg_error_pm4,reg_error_pm3,reg_error_postPM3,reg_error_medialAxis,reg_error_pharynx,unreg_error_single_mid_prePM7,unreg_error_single_mid_pm7,unreg_error_single_mid_pm6,unreg_error_single_mid_pm5,unreg_error_single_mid_pm4,unreg_error_single_mid_pm3,unreg_error_single_mid_postPM3,unreg_error_single_mid_medialAxis,unreg_error_single_mid_pharynx,reg_error_single_mid_prePM7,reg_error_single_mid_pm7,reg_error_single_mid_pm6,reg_error_single_mid_pm5,reg_error_single_mid_pm4,reg_error_single_mid_pm3,reg_error_single_mid_postPM3,reg_error_single_mid_medialAxis,reg_error_single_mid_pharynx,midline_dist_prePM7,midline_dist_pm7,midline_dist_pm6,midline_dist_pm5,midline_dist_pm4,midline_dist_pm3,midline_dist_postPM3,midline_dist_medialAxis,midline_dist_pharynx
1,1,1,1,5185.89539879099,10704.4948120836,7055.85616295047,4113.50156259092,8797.78524727077,7309.05982959912,3747.69501431376,6566.59035877144,6375.25372890718,22.998572171531,2.31425391058448,56.1696160276548,-83.0079789406861,27.2505489602812,-1.86596932206252,-38.4101052663384,-20.9018531694017,-18.7116693193398,25.7311321222315,-17.505150396834,7.44363923742323,-81.5086183897479,26.7774497061188,-6.18154496344287,-19.1819694673871,-28.4448819415858,-25.791099096234,-115.291746917801,-27.8367696993716,61.1486901460419,-23.1200902264905,23.1887669580337,19.4978296067773,-66.7548380075403,-6.58651139529718,-8.84420414144064,-13.3641344198279,-72.6137594966124,22.6976726561044,-22.1140320722946,23.1668430773142,17.2432780610997,-48.6040628059726,-7.49576010712857,-9.12865876573886,0.155807289136129,0.139795029693708,0.0757086455889833,0.154539316169403,0.067368843806799,0.291686876989459,0.307863390679069,0.182982880462766,0.185397665803821
0,0,0,0,5212.89567169044,10619.2556341829,6888.9225862065,4179.53137848153,8724.49918329376,7241.88177444016,3768.20303770879,6544.57528671791,6356.26110087888,84.0154483675458,86.0764734594142,35.4193845769439,75.8872422387092,128.465223051924,28.6846954136976,3.53449188707805,62.2967526336228,62.7872589251462,77.0612791571107,53.4418544577444,9.20958626554027,65.8606945051226,111.425750587889,28.9152781724603,41.5392890245523,52.0844510284989,53.341757447788,88.5007603092254,89.0621509837414,59.9365647480403,67.8756813788102,130.762734226789,23.1380805536663,-13.4345170887195,61.4464397106167,61.2166038643362,77.2353444714543,55.1396044660436,30.2857475610958,57.1909398393813,114.240550659088,27.5419723277381,34.8178952186126,51.7978322102795,52.5614706304081,0.0873374402895481,0.0520574903931737,0.052414177731135,0.0374508348885876,0.0123612260986446,0.0535797728429251,0.276606428488152,0.0546510180555015,0.0630805979214485
1,1,0,1,5083.86764814052,10365.3706139774,6757.4618098225,4077.68007659995,8532.05784773695,7177.9058397739,3679.98328159257,6431.09686103862,6243.65224739938,-218.810173895865,-11.7522383414346,-18.3779232425914,-28.3358630176677,-119.817967047483,-42.4206784853341,-59.3723515138802,-51.3914083423944,-53.7795463487588,-109.598230303456,-55.7089229268282,-21.4323996539946,-38.7893814753288,-131.175408527544,-46.4263555808173,-81.8808087701058,-56.8266519496763,-58.4830866799997,-68.1677890785472,-85.9141632028399,-57.8716786093506,-14.252196784559,-124.891975564991,-42.302825393958,-41.2124176540309,-47.423910589424,-47.2615901503504,-75.3780273077321,-80.6248249645133,-45.5478291459471,-25.5778984945709,-139.2990564106,-52.6767374940831,-75.104687071002,-59.5502379164586,-59.0376736553797,0.276193537227328,0.159029883459325,0.0940027684987145,0.0644596560953075,0.0586848046529165,0.0646571002839087,0.07983141041141,0.0832450344582243,0.0882609074485731
1,0,0,1,5232.6329710103,10395.9278624901,6763.12465711503,4082.1116770814,8534.81928793203,7186.85945500797,3727.4803461677,6450.00565985924,6265.39868894263,-12.3733197243336,-111.996792432848,-68.2682450113252,-49.2053019764816,-134.757153050874,-75.3322021312008,-43.5291882773999,-69.431887172011,-64.9301223757797,-62.7775625820599,-117.883525285355,-104.660831035542,-46.0792550427826,-122.550723614093,-70.2208269694723,-61.8614085400402,-73.1130674963825,-70.0332408987221,-141.842463388688,5.69172562288103,-53.5732791727992,-59.4112754492423,-85.3810925260257,-74.9652795822263,-18.7449234351479,-61.4198676831184,-59.2661899521208,-72.5088404221699,-43.2887419115744,-88.7969791876323,-53.2349120465668,-65.7342116615052,-63.0186619966634,-46.3660139255465,-55.8239664627587,-54.9463852353769,0.436686109181064,0.188324244831919,0.0860274755969491,0.0728198656027198,0.110511872498486,0.0341488378558083,0.240731824092218,0.101628593924381,0.115040907263079
0,0,0,0,5138.12411749532,10422.1799830862,6770.37188443259,4071.89406240936,8650.79858057306,7215.1543848838,3769.89263968537,6465.21413969308,6277.78952134492,-26.943245511978,101.328080074434,58.9710791280897,-36.0633823778452,14.2266881694759,14.3310315107334,-24.1712862420323,5.86147769208913,3.79361381789718,22.8599923948295,63.4512876623686,23.1378962319079,-32.0181637625504,25.4493839601443,18.4938682644661,-26.3540522074488,10.0194106933985,8.2961353611451,-37.0123608862581,68.7265134360363,29.3829049338252,-10.5114316197406,18.1517844730286,5.07121531520501,-79.6718317371012,0.971614340706784,-1.31424389830075,11.625212429523,36.9458081310782,4.34799940676876,-8.47752245521775,25.4806479750305,23.2582598028898,-31.3977540904101,11.9392703018734,10.3635578904354,0.0761660362522558,0.0960736061194603,0.0953817970814002,0.0880995044661004,0.0970230872505786,0.118146217491073,0.244341471130297,0.106840552777421,0.110700947617123
0,0,0,0,5266.59452014703,10317.7318025481,6679.18753445101,4069.62253064501,8574.44940662154,7155.58611115005,3769.20578435824,6435.22953043519,6250.37667688208,-45.4832994021216,-10.4336451673258,30.4247115584069,-16.6295090312036,-43.6862711416497,-22.1335479899529,81.3171273687778,-10.6328043976766,-8.38277880600609,-37.7944047397705,-36.9836693393531,-7.56581718092029,-12.9700510300428,-38.5878416095567,-39.388196161932,14.9757352036644,-22.8445665744886,-21.2500235393003,-49.0507047997291,-11.9516486218818,25.6240805958583,-21.0169582168163,-54.9650306284562,-42.5636980026292,-7.70321070744732,-25.3111747766227,-23.7741742796471,-47.8888474038961,-43.3156438664175,-16.8636013287987,-21.9271762345033,-56.6762173008735,-42.6466960905336,0.151608345996434,-32.8483121563893,-31.1478971474106,0.064745914250663,0.065143709168555,0.0735088155965236,0.0953242179759589,0.0931999240592928,0.170551158738088,0.231450341710048,0.119938811022351,0.122016027769813
0,0,0,0,5315.46751544472,10280.9206152219,6717.91488513052,4061.45179245003,8639.64384900339,7203.84581526884,3710.62046842084,6453.74985520937,6267.9566856534,50.6996815010551,-51.6333742547782,28.4011380962614,-26.8770057882559,-8.76346671781418,18.4635013216659,63.9955563372125,6.76890667668956,8.951844116005,-9.87636062533617,-26.6727931786031,16.115694731889,-24.5168971548396,-10.0660655087133,-7.9039900583589,-4.3858495437849,-8.99678190458759,-8.01569500873816,101.405983469752,-68.7775466411736,22.4296690850165,5.56886113463063,0.050936070077114,22.6208676250183,16.8808378937003,16.5606429812202,17.91381973981,13.976151000806,-16.8727972400914,32.1729441393612,7.45361804233028,-2.70369307989403,10.0171424301721,-5.84259835596594,9.22683457202465,9.72147161150076,0.0374440946703149,0.0324558814704024,0.0462215519053497,0.102280846046854,0.0177653278757416,0.0434234953574231,0.117269417240053,0.0588969082281348,0.0606375491174705
0,0,0,0,5204.56569714155,10394.6379951684,6712.86284092957,4078.9700998119,8628.43260164655,7178.43090455818,3692.13626048621,6448.47548925813,6261.21376383749,-3.3558601465954,131.745927091548,12.5907104061606,-1.14814091343395,49.1612078289188,38.6742021432181,-0.230713279367516,31.5851369007358,30.8097837729641,35.0308473180664,123.324053684473,15.9072927452693,3.71839216256889,54.0373959599533,45.3217727695472,7.06372372357062,38.753814735402,37.6119422853487,-120.851661927428,199.08194398314,54.6568900484879,7.06979900544813,28.3562492673546,37.05825597487,3.10851559949159,32.7633472083452,29.648143999315,4.89705779595982,144.692635737182,37.4425951239486,13.1779133649306,38.0794464704357,46.3088186969243,1.20735017921322,42.6555318860925,39.1982145406749,0.0582303159662476,0.0705638039809989,0.0662601206895725,0.0425086664345015,0.0388299948670439,0.092883660801517,0.0992668560156165,0.0658614855225891,0.0665091280704698
0,0,0,0,5259.02919189221,10269.6933972895,6619.50900187404,4032.93881109856,8547.11088345892,7092.72474093499,3758.02076199305,6388.73029686923,6208.25290108791,-47.2938900879177,27.4992913043809,5.02126994926812,-34.3417314282652,-66.5152360734786,-24.7445950582199,19.3802621759576,-22.6926576227218,-21.1311809668377,-11.0301257010636,-3.02811646914371,-22.7379706869216,-22.0332142947444,-63.0329194059463,-34.3803739733581,-4.55967489623453,-25.0530212844709,-23.546489479595,-70.6426890284108,-0.604094397543771,-15.1860000085138,-30.5838993406701,-54.1288821574419,-15.3787882367275,-8.12562026651244,-23.9209249473482,-22.8985746170134,-23.848812313037,-31.1418173071935,-38.3664079770437,-19.0599988170748,-53.0552540086045,-21.178153843373,-11.4336136876654,-23.6267000802897,-22.3110246351179,0.0612202905957582,0.0860081374887033,0.0998388752570615,0.0835225619453501,0.107246088692325,0.164092751356162,0.149384211782508,0.111723658725758,0.112320739893378
0,0,0,0,5320.72922453969,10350.1521738052,6679.26793699995,4081.06341209114,8670.41176413505,7182.45765985511,3766.15550107663,6454.94316580614,6269.92813254931,97.3150552048553,21.3673353016766,15.950745527345,22.2861260556784,28.0926552375533,27.2970991470679,13.7125390363724,21.305063592723,22.471603270607,74.1124602345864,33.1481183990143,33.1076859688936,10.1899738468567,11.8673797116683,24.9627783848602,24.6368674814656,15.8666547559233,17.5769222716022,72.5331356524159,-47.9780680023897,-37.0534501686891,21.4027421803445,28.717032684959,23.8941483817944,-16.8023642653469,9.95471328725779,9.62120112767725,44.5808801889978,-35.7477512656738,-21.280572470757,5.09428587276935,5.91191416791197,18.0649035504882,-5.57149670482677,0.226148937902002,0.9011744895048,0.0654659827510828,0.112379050087885,0.128306020973674,0.0639345434181056,0.0618878255904588,0.0632453733807589,0.0891776200778229,0.0735173137862018,0.0742237681016617
3,2,0,1,5098.5969949698,10192.9561355297,6700.27745262396,4040.38597476518,8714.91449299797,7206.8370785266,3745.72141058925,6427.85263303169,6244.15081696102,175.100651105452,209.116969544663,-1.6280128495074,41.6794712368587,64.1620499816532,25.6618969145777,41.767202641813,63.3411598194472,59.918788903685,11.6118923131193,270.482237170875,82.5107311303346,8.46057782202869,-64.6738337547303,5.04734016073656,-42.5364944803147,20.3450468821227,16.7682073829132,205.706918581909,206.900897826416,-40.2889196322525,46.5459208080238,62.9584598591262,34.7835643386909,70.2229765207359,71.8177971274968,67.8645741572921,10.743766723855,276.731035467789,52.0879009674484,13.254524944276,-63.0774507142252,5.10286539569073,-37.1552367287052,23.8440266750166,19.571317601394,0.504753197980705,0.457728139778486,0.412825321610577,0.320374715267534,0.3340258169316,0.174319400252463,0.234557056720839,0.304808859044203,0.307150579279858
3,3,2,2,5028.13633613468,10335.4393544859,6660.9016804637,4038.39750788759,8585.06561479954,7165.94618567922,3862.76460157775,6407.04406706119,6225.23474988025,24.1179403515803,-73.7456183159134,-27.8971902665314,-17.0357385145792,-12.8314081264984,7.65118900764246,123.974536039833,-4.80113345140788,-1.36518943644276,16.3515919441763,-20.145036633103,20.1617394801238,-7.86655719793426,6.99740192579672,-36.4561069687078,16.5834233271589,-11.2370318599686,-9.17587729351367,-100.622001673993,-16.4105099306935,-15.4113481592241,-17.919294650287,-39.6466177632068,5.42395506850571,115.38818823251,-11.2974122551859,-10.0042936673961,-24.8774190797531,-11.6455159461924,7.45272154014669,-8.32197354959339,-18.6735879067681,-40.8330165399748,5.86816713313639,-17.6778744049121,-17.4388484441046,0.218052361095697,0.194222226475718,0.185838067437739,0.208601020639746,0.240519383636414,0.243984850064346,0.231844896292485,0.221373222319395,0.221797901146206
0,0,1,0,5093.18393417847,10468.74165279,6803.79174818016,4051.5615960214,8752.90824528827,7266.42475783238,3727.09135155778,6477.82896967407,6291.54494863839,-16.9206490823684,10.382911657327,-14.9770867762388,-34.5104864311748,-11.5297073106444,-48.9438898715235,-78.82363615811,-26.3032348417609,-26.0213590542418,-0.872168887641391,-48.7820529398873,-70.5178203939587,-44.2288690526406,-35.2610566908333,-51.6168168362901,-64.1532626396585,-42.222210511681,-41.107884212725,-25.2417846660198,-10.6364178404323,3.07768203842943,4.4309879907471,-33.0076762153584,-45.6024127564531,-69.8752317854714,-18.4253307577615,-18.7802755351362,2.10799352006,-63.8716484332461,-38.7960999914332,-3.03776056450626,-51.9512896899537,-47.6386193758399,-58.7685920312478,-30.0592016326602,-29.5997109786883,0.0934247129614426,0.0700050601751292,0.0687507810664192,0.141866204081576,0.0390248636478946,0.0422189087605385,0.0890038546538555,0.0797262764751748,0.0809446431741635
0,0,0,0,5163.1096578291,10338.5316070253,6711.95693315682,4043.36019107993,8682.37047512365,7308.60424677259,3754.33746112326,6465.22800693845,6280.41964192478,9.23134738270983,95.6052846111944,121.259358827336,46.221590807219,103.046650868411,66.225995243744,32.4191786382579,69.6159508936269,65.9600263612736,60.1646880789685,96.1010638111515,147.868035285267,51.396462533353,104.102004604581,71.5801706912472,68.7013460390374,81.6586160675751,78.5784164165964,116.128513114331,-7.45342428966939,58.4805299159082,33.6185249365311,86.9416552461666,64.4022454232269,-7.06286029803944,53.2204541269746,52.0448996537014,65.4718027573464,33.986605024478,101.164962783318,33.8302774233725,75.9286518923895,67.8707951764252,52.4519226709192,59.5195944768972,59.0092631699683,0.22504683016168,0.188715455125676,0.123055313447977,0.097082264088905,0.0643354440901646,0.0827429625809255,0.144194710102626,0.107214075780637,0.110430633347843
2,2,0,2,5036.88130290902,10429.0766814878,6802.07449004636,4026.75922985704,8595.32761802783,7216.05735383768,3803.08353778276,6437.24032958151,6252.3829891386,-131.813045591803,57.7941226814195,137.994328301332,-0.0491368721559936,53.6728580511796,69.5262975317291,49.3090872248103,35.4792452515395,35.6487739018009,14.5434776654631,-29.3116412380064,92.0049732736076,0.546115670458605,52.1281462914841,51.6139089846924,13.9947742820548,29.1201584985294,29.3980730734139,-126.006808171521,69.0468460496789,157.553211885882,-5.64106040532577,85.50973937595,59.9851515775264,33.9455264158569,38.2339232982044,37.7430125091525,18.3174233231405,-18.4723827794919,109.693194674523,-6.33780678093472,84.0448754752469,47.0749173244273,7.84990081546057,32.5084060929885,32.2704482430703,0.195107074166381,0.166973166796018,0.161553069582008,0.167905472717885,0.174113182000231,0.127608180664747,0.123757499407169,0.15526607161674,0.155435916494279
1,1,1,1,5117.66016015197,10331.1904998992,6714.66681177338,4037.70774807769,8488.97242797052,7148.99964140765,3725.55889663793,6392.60020046158,6209.48315400784,-87.5977887057487,1.8881169025061,19.7395309652358,0.377733285984102,-104.354529336102,-57.5286088443211,40.7106621157819,-26.4736959043712,-26.3129590375234,-19.3251205660639,-7.41364406090398,15.5637296111692,3.28607107588558,-87.465250091733,-54.8432025179389,5.87007603686435,-20.1743569358597,-20.5420400043246,40.7943697970384,-81.9360300050894,-31.29042554008,-9.5510081836568,-104.681947454647,-79.382588387896,-4.36829078343885,-42.3325050678433,-39.5107179370114,-8.57628401618599,-51.4501511728303,-31.1806722812859,-9.9283601395366,-96.0584380955166,-76.1781782108913,-8.99188907010322,-42.7790797956935,-40.1689540221811,0.220065608979334,0.124769112385645,0.0783414867905261,0.0317842368522891,0.0206277631126581,0.223986174148646,0.219476459514048,0.117271773024788,0.122658489502871
2,0,3,1,5229.48454707939,10267.7518128694,6698.61016783638,4021.42936733667,8520.07379358994,7266.36054603486,3585.72595629765,6410.56029739292,6225.26364050305,70.1171070462199,-31.9098968343725,-43.2511255870895,-12.8730440527958,-56.7947087177827,17.3779191481967,-81.2904639654247,-13.8023224778321,-15.1640817926269,-0.46381994864104,8.92183303101588,-45.0305885978079,-8.45265006232767,-37.1249543042236,51.5345641869069,-19.2327590668851,3.04163573698729,1.4231774945605,-68.3170557806063,44.7671181572585,9.18829180301202,-11.7653628646741,-22.7220627844853,12.6202396552212,-105.909899736179,-10.9927505045568,-15.1141125795381,-16.7161712397672,32.324714354126,-2.24566226740706,-4.61700159601511,2.73676088585003,56.7461411009485,-10.9120551736605,16.0890697905338,12.5975952072946,0.363650870062061,0.218387006218836,0.12248259824613,0.113854965600365,0.128798730781677,0.213146036629054,0.22079092694865,0.173991279699639,0.17924950799939
0,0,0,0,5099.14731461797,10246.5332339856,6670.90595379921,4047.95690940953,8560.58877613981,7175.6861536461,3708.76451105441,6397.49454833485,6214.68065501019,22.7005400153796,-150.636312529824,-73.3420316775737,18.792090867887,-16.9699810593272,37.5322277512073,-58.4902878306878,-9.40467956655945,-9.82585561252217,-12.7765676897901,-111.973765686157,-29.3343063792419,17.2788278551772,-28.6551822808669,37.2537144657736,-31.977782950617,-6.51560218646436,-6.45123006277587,17.4909773515372,-167.403442145693,-81.6176192350274,-1.34760482472804,32.4670097709142,39.5651989379723,-55.1885420985858,-9.66308744993612,-10.5426230527052,-25.0001811765166,-129.85387492992,-33.1175557295347,-3.33884176785756,22.5800661282245,40.6582031393925,-32.8536975561431,-6.51769927258468,-6.88229099702151,0.167083855727308,0.116918107940323,0.0286474528847912,0.0893618589536563,0.106929491860475,0.0601503998988259,0.133363125957869,0.084264306386681,0.0877881898864111
0,0,0,0,5100.98653875448,10329.0803888763,6781.52084256622,4049.12553402074,8611.04618439388,7098.29686187535,3721.31628160507,6410.650753169,6225.82723391659,-18.9530224082101,174.461279257313,169.909552189639,49.5096465307156,84.6969993734466,47.7213890883547,-10.9546935078912,65.8732301550672,61.5729098115174,25.0832298997315,113.16201372211,107.806794453308,53.5640488193886,100.659401644709,62.050579783663,15.8476169578916,68.4067898749629,64.3533148117305,-15.572777928777,171.503918340773,167.067967542227,56.7629665948806,32.5249748418466,46.2730733497765,-25.0073854204234,59.5698601928563,55.166795558801,20.1576364692239,108.922486232295,100.161180807954,59.1741387461143,45.86392912743,59.6486636358411,-0.262875553429306,59.5199430710236,55.4191529541609,0.061583247095961,0.0531123434727878,0.0504289841702167,0.0487814199175376,0.0953257899295191,0.0310318975790813,0.0382841419949608,0.0506232895020603,0.0506952060092319
0,0,0,0,5121.01686778204,10280.1412432493,6690.78526367779,4025.59455809506,8437.48110709438,7085.00449063439,3739.68105632803,6360.2142785002,6179.48597742472,51.4678008034528,-26.9520601263581,-20.3697582881854,-24.1396973560521,-147.647738185925,-73.0864315016811,2.5781995638747,-49.4505686346416,-45.2114300027758,-9.19245674854185,-41.7723562986233,-59.373734637064,-22.883543224672,-140.941625715244,-68.9518898697636,-22.4980979346299,-56.3120202018009,-52.9238746806305,53.953769026388,-27.8861571152682,-13.8606921800858,-14.2824636763826,-144.411858213601,-80.6263459047411,-40.1011538615846,-48.6070463119855,-46.1372855992214,0.420150314507808,-38.5908024129425,-46.4299522157063,-15.3287904518647,-140.47746630797,-67.931068124114,-39.3439712750468,-51.6657570955501,-49.6435298450178,0.091791770759071,0.0694849429805929,0.0320941424225318,0.034559667731459,0.0364800545050381,0.0458889063093934,0.0667167663437926,0.0451235118037215,0.0465739661578182
0,0,2,1,5167.74198517067,10263.6296447123,6742.43785626786,4055.21700358437,8522.13559495145,7164.2898623541,3737.19689075483,6415.37714848767,6231.78895892856,-77.3675738806149,84.2518735864434,119.565006292899,15.6294833705665,38.8939176459952,8.12712222849321,-74.8001220950992,29.2160037974046,24.1064512817003,-7.99459321381695,44.1722836707526,104.811486275507,10.7986142495449,34.6854104366076,29.2691546081508,11.6349489610955,34.3114966102691,31.0429800215804,66.5182829385803,23.4741617514449,54.7185377990713,10.9627478913338,-32.6270549934298,-25.2081289065381,-46.6582411898251,7.98046496301581,7.12477779130319,3.26397503559652,18.5096909213204,26.3809655443383,4.77318441582219,-41.9283071216902,-18.6996074894943,4.03910386768508,-2.78649577076394,-2.43245913674547,0.236166348154847,0.139887768416106,0.115309581078428,0.0426811862720591,0.111436361093093,0.221722994723557,0.0344854987776818,0.125906671229498,0.126504020932895
2,0,2,2,5090.32219954311,10358.3401958377,6734.02417916992,4054.93928700036,8608.89962114796,7200.25835325881,3752.31637042413,6426.91576591621,6244.13550283034,43.1647318394301,19.9521651034009,-99.8086548353173,-55.6701632099293,-48.5788620810607,17.1442217976863,-31.3645995331785,-21.4275698124482,-19.7382504087946,-24.4542107884048,46.3625383130087,-83.2498895969532,-62.1722365872312,-62.0691041054433,11.0989149359292,-14.1314574917243,-28.1067366031182,-26.3177946902802,58.328490849274,23.7986635050808,-71.6520022226032,10.3810262020724,-62.2234835557895,14.0119365816448,-7.49462627073255,-0.883435460520889,-0.239471278852438,-8.85636918024183,62.5910404034309,-37.8186210641392,6.06846869597665,-70.4853381426509,10.2971576132514,-2.68997114974878,-3.06776534242401,-2.75349735007731,0.181803864542711,0.182906782635678,0.225759266357336,0.327063693991906,0.19450376873602,0.19044209925177,0.226886891730078,0.233386815121675,0.23272813495332
2,2,0,1,5013.10751751177,10260.6767247144,6854.19374810486,4102.75422110196,8583.85249746329,7119.42966114358,3812.99020129643,6410.01952732082,6228.91113574296,80.3226277660908,-51.0057201771417,-77.6283961640735,9.48980306981623,25.9956599363334,-58.4856143273344,71.707894908462,-13.3818194621452,-10.22220326846,-0.372267108888987,7.76122514131429,-34.2409136568456,11.6354242284446,29.5528635148118,-64.7386588663539,33.7418499238644,-11.39487922922,-9.67772376109123,113.408750380559,-92.0041079989666,-130.065565727194,2.85319689148663,34.0874549391438,-62.8066045710205,0.045813512786026,-25.1693835352084,-21.5124899652112,-2.74252047711143,-24.1478266280137,-83.1389639027103,1.00107266224972,25.3399593058512,-60.6613743246665,5.30197538251352,-23.1427990413706,-20.6265149141553,0.205338164815732,0.202758955775153,0.196541076130957,0.17072625624574,0.149387557747732,0.159856333767188,0.281544952744423,0.178263024785244,0.182173094302732
1,1,0,1,4975.1769907125,10137.4408146225,6857.09534886987,4051.27496631558,8458.06395190744,7135.18199317827,3773.65418780798,6375.59261588162,6195.45736438017,-12.663743823508,-174.592899286664,-96.8279055039903,-49.1733445633455,-150.742962515751,-61.0382535947715,13.2396459172085,-67.7966663362836,-64.4901775813677,-46.8301331529536,-171.765082251616,-117.377873991477,-50.5808814138257,-151.674405321936,-66.3477658983414,-60.876024648988,-80.6788933573455,-78.2984195115946,-22.7393651139118,-185.016596416066,-114.788385656126,-39.0907501012715,-108.897772002302,-49.5346809029675,-11.6351040925286,-60.3425400138642,-58.2199633672485,-45.9089600563455,-182.082424788877,-127.9928299862,-39.5375017461439,-108.135930118522,-52.798021517692,-55.6692057414763,-68.4030340657827,-66.7528760101408,0.0731127834120583,0.0845269321095869,0.0840692470546599,0.0635671394778701,0.106462479418344,0.120656412329889,0.0627307309481153,0.0902816257951771,0.0890159631507809
1,0,1,0,4945.37604854512,10249.0174088466,6830.51666653577,4073.9446784966,8558.54397384955,7150.56546314765,3820.76993592988,6401.24343793493,6220.46709315717,-4.76509439830098,-67.0869964271307,-18.3682265541404,17.8396395697049,40.6722408336539,-82.5310605901403,27.8659790352163,-19.8888791137121,-16.6970151045687,40.4759198376333,-62.1340721655959,-0.31267723248611,18.3089100487709,51.4937520666306,-59.496038769268,73.1352899204445,-3.0436627055597,0.205802338274649,-5.01158183559099,-76.6068115642442,-31.6731479018596,5.71924062931524,26.7703918026236,-92.8300703491977,26.4330187512016,-28.8054062148852,-25.9345520359451,32.9044973143537,-74.0912197726484,-19.9348928553533,5.09585328239193,34.9127746752865,-72.7073844375276,54.601473730124,-16.608733038937,-13.5583818259377,0.0638212236842481,0.0633945222598583,0.0646645683557296,0.0637958397107693,0.0361415236265644,0.0473668104035442,0.116140760118645,0.0553910425755607,0.0581059078937224
0,0,1,0,5083.84038274631,10297.9196351179,6765.47557384595,4077.42656004295,8468.77952615743,7164.61185362662,3640.93101004331,6387.06685559874,6203.90122958228,-42.3523736339433,-61.8023757277968,-46.9751662819289,54.9871905342654,-88.5139359818688,-74.9634993844888,-141.285648940647,-40.1713753447265,-42.5273933537921,-49.504976260219,-45.463627375929,-31.2103852647736,54.8934446315189,-94.0880040387557,-45.9476603555816,-9.54658654307663,-21.7310645278547,-22.3957014011442,-49.8627090594188,-79.2018484924107,-67.7518046318494,18.3268589022625,-94.7208448010294,-71.5605126711194,-81.5892622326218,-46.7896501131549,-48.5619135540341,-70.8140427110385,-73.1838105958469,-68.3046784984869,16.7401135432427,-101.517260454869,-61.7214952848285,-21.4002707847487,-42.9692752125991,-43.4648474743246,0.173015856738682,0.140933177804228,0.111842959588386,0.130032102777288,0.0197616973256579,0.0875543992181979,0.189505519849267,0.108563298841974,0.111885195127325
3,3,1,2,5003.52294596228,10115.2931868869,6761.10428613741,4036.50265635303,8413.81604091504,7216.7426935986,3771.29471509507,6371.60856888714,6192.03001959259,234.364558442444,249.059817035777,-120.020364894264,95.7335547012746,-43.2125835649642,45.7737056072719,65.4753841665911,66.1779356434077,66.1460095013222,5.60817571474469,316.342480076663,-13.420317714529,81.4566510786129,-154.324363394341,33.9763448036099,-30.8070247503375,31.4476090515652,29.4065841432798,225.566254254649,302.034179133333,-66.4480593389241,65.7697295273626,-35.9349144978353,43.1110170714584,81.6184335920726,68.2703600913638,67.8472216044318,10.1133862699611,366.432073124928,48.0982360435881,53.5438005811146,-145.978909770179,32.6296527811935,-24.8260849873025,35.2607839209165,32.5862921019759,0.536142970137664,0.547604416640512,0.521002203561976,0.32494562937284,0.423506132568633,0.150558445877452,0.169002417082186,0.327381995105011,0.327328291946511
